tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
714	Aggregatibacter actinomycetemcomitans	77211081	0	live	hflD	LIN98_RS03105	high frequency lysogenization protein HflD	high frequency lysogenization protein HflD									
714	Aggregatibacter actinomycetemcomitans	77211080	0	live	LIN98_RS03100	LIN98_RS03100	copper chaperone PCu(A)C	copper chaperone PCu(A)C									
714	Aggregatibacter actinomycetemcomitans	77211079	0	live	pyrR	LIN98_RS03095	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR									
714	Aggregatibacter actinomycetemcomitans	77211078	0	live	LIN98_RS03090	LIN98_RS03090	peptidylprolyl isomerase	peptidylprolyl isomerase									
714	Aggregatibacter actinomycetemcomitans	77211077	0	live	rsmA	LIN98_RS03085	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA									
714	Aggregatibacter actinomycetemcomitans	77211076	0	live	apaH	LIN98_RS03080	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH									
714	Aggregatibacter actinomycetemcomitans	77211075	0	live	LIN98_RS03075	LIN98_RS03075	nucleotidyltransferase substrate binding protein	nucleotidyltransferase substrate binding protein									
714	Aggregatibacter actinomycetemcomitans	77211074	0	live	LIN98_RS03070	LIN98_RS03070	nucleotidyltransferase family protein	nucleotidyltransferase family protein									
714	Aggregatibacter actinomycetemcomitans	77211071	0	live	lptE	LIN98_RS03055	LPS assembly lipoprotein LptE	LPS assembly lipoprotein LptE									
714	Aggregatibacter actinomycetemcomitans	77211070	0	live	holA	LIN98_RS03050	DNA polymerase III subunit delta	DNA polymerase III subunit delta									
714	Aggregatibacter actinomycetemcomitans	77211069	0	live	mutT	LIN98_RS03045	8-oxo-dGTP diphosphatase MutT	8-oxo-dGTP diphosphatase MutT									
714	Aggregatibacter actinomycetemcomitans	77211067	0	live	secM	LIN98_RS03035	secA translation cis-regulator SecM	secA translation cis-regulator SecM									
714	Aggregatibacter actinomycetemcomitans	77211066	0	live	LIN98_RS03030	LIN98_RS03030	DciA family protein	DciA family protein									
714	Aggregatibacter actinomycetemcomitans	77211065	0	live	LIN98_RS03025	LIN98_RS03025	MerR family transcriptional regulator	MerR family transcriptional regulator									
714	Aggregatibacter actinomycetemcomitans	77211055	0	live	LIN98_RS02975	LIN98_RS02975	hypothetical protein	hypothetical protein									
714	Aggregatibacter actinomycetemcomitans	77211048	0	live	LIN98_RS02940	LIN98_RS02940	YheU family protein	YheU family protein									
714	Aggregatibacter actinomycetemcomitans	77211043	0	live	rpmB	LIN98_RS02915	50S ribosomal protein L28	50S ribosomal protein L28									
714	Aggregatibacter actinomycetemcomitans	77211038	0	live	LIN98_RS02890	LIN98_RS02890	glycosyltransferase family 25 protein	glycosyltransferase family 25 protein									
714	Aggregatibacter actinomycetemcomitans	77211037	0	live	rpmE	LIN98_RS02885	50S ribosomal protein L31	50S ribosomal protein L31									
714	Aggregatibacter actinomycetemcomitans	77211014	0	live	rpsP	LIN98_RS02770	30S ribosomal protein S16	30S ribosomal protein S16									
714	Aggregatibacter actinomycetemcomitans	77211011	0	live	rplS	LIN98_RS02755	50S ribosomal protein L19	50S ribosomal protein L19									
714	Aggregatibacter actinomycetemcomitans	77211010	0	live	mreD	LIN98_RS02750	rod shape-determining protein MreD	rod shape-determining protein MreD									
714	Aggregatibacter actinomycetemcomitans	77211009	0	live	mreC	LIN98_RS02745	rod shape-determining protein MreC	rod shape-determining protein MreC									
714	Aggregatibacter actinomycetemcomitans	77211008	0	live	LIN98_RS02740	LIN98_RS02740	rod shape-determining protein	rod shape-determining protein									
714	Aggregatibacter actinomycetemcomitans	77211001	0	live	rpsR	LIN98_RS02705	30S ribosomal protein S18	30S ribosomal protein S18									
714	Aggregatibacter actinomycetemcomitans	77210999	0	live	rpsF	LIN98_RS02695	30S ribosomal protein S6	30S ribosomal protein S6									
714	Aggregatibacter actinomycetemcomitans	77210980	0	live	ftsB	LIN98_RS02600	cell division protein FtsB	cell division protein FtsB									
714	Aggregatibacter actinomycetemcomitans	77210946	0	live	LIN98_RS02430	LIN98_RS02430	F0F1 ATP synthase subunit epsilon	F0F1 ATP synthase subunit epsilon									
714	Aggregatibacter actinomycetemcomitans	77210940	0	live	atpE	LIN98_RS02400	F0F1 ATP synthase subunit C	F0F1 ATP synthase subunit C									
714	Aggregatibacter actinomycetemcomitans	77210932	0	live	zapB	LIN98_RS02360	cell division protein ZapB	cell division protein ZapB									
714	Aggregatibacter actinomycetemcomitans	77210930	0	live	cysE	LIN98_RS02350	serine O-acetyltransferase	serine O-acetyltransferase									
714	Aggregatibacter actinomycetemcomitans	77210927	0	live	LIN98_RS02335	LIN98_RS02335	rhodanese-like domain-containing protein	rhodanese-like domain-containing protein									
714	Aggregatibacter actinomycetemcomitans	77210923	0	live	fabR	LIN98_RS02315	HTH-type transcriptional repressor FabR	HTH-type transcriptional repressor FabR									
714	Aggregatibacter actinomycetemcomitans	77210922	0	live	oxyR	LIN98_RS02310	DNA-binding transcriptional regulator OxyR	DNA-binding transcriptional regulator OxyR									
714	Aggregatibacter actinomycetemcomitans	77210921	0	live	pgdx	LIN98_RS02305	hybrid peroxiredoxin PGdx	hybrid peroxiredoxin PGdx									
714	Aggregatibacter actinomycetemcomitans	77210898	0	live	LIN98_RS02190	LIN98_RS02190	hypothetical protein	hypothetical protein									
714	Aggregatibacter actinomycetemcomitans	77210880	0	live	recA	LIN98_RS02100	recombinase RecA	recombinase RecA									
714	Aggregatibacter actinomycetemcomitans	77210871	0	live	mog	LIN98_RS02055	molybdopterin adenylyltransferase	molybdopterin adenylyltransferase									
714	Aggregatibacter actinomycetemcomitans	77210848	0	live	LIN98_RS01940	LIN98_RS01940	DUF5389 domain-containing protein	DUF5389 domain-containing protein									
714	Aggregatibacter actinomycetemcomitans	77210838	0	live	rpsL	LIN98_RS01890	30S ribosomal protein S12	30S ribosomal protein S12									
714	Aggregatibacter actinomycetemcomitans	77210837	0	live	rpsG	LIN98_RS01885	30S ribosomal protein S7	30S ribosomal protein S7									
714	Aggregatibacter actinomycetemcomitans	77210835	0	live	tuf	LIN98_RS01875	elongation factor Tu	elongation factor Tu									
714	Aggregatibacter actinomycetemcomitans	77210833	0	live	rpoH	LIN98_RS01865	RNA polymerase sigma factor RpoH	RNA polymerase sigma factor RpoH									
714	Aggregatibacter actinomycetemcomitans	77210814	0	live	LIN98_RS01770	LIN98_RS01770	porin family protein	porin family protein									
714	Aggregatibacter actinomycetemcomitans	77210813	0	live	LIN98_RS01765	LIN98_RS01765	YceK/YidQ family lipoprotein	YceK/YidQ family lipoprotein									
714	Aggregatibacter actinomycetemcomitans	77210793	0	live	uhpC	LIN98_RS01665	MFS transporter family glucose-6-phosphate receptor UhpC	MFS transporter family glucose-6-phosphate receptor UhpC									
714	Aggregatibacter actinomycetemcomitans	77210792	0	live	LIN98_RS01660	LIN98_RS01660	hypothetical protein	hypothetical protein									
714	Aggregatibacter actinomycetemcomitans	77210773	0	live	hslV	LIN98_RS01565	ATP-dependent protease subunit HslV	ATP-dependent protease subunit HslV									
714	Aggregatibacter actinomycetemcomitans	77210722	0	live	mscL	LIN98_RS01310	large-conductance mechanosensitive channel protein MscL	large-conductance mechanosensitive channel protein MscL									
714	Aggregatibacter actinomycetemcomitans	77210715	0	live	LIN98_RS01275	LIN98_RS01275	alternative ribosome-rescue factor A	alternative ribosome-rescue factor A									
714	Aggregatibacter actinomycetemcomitans	77210709	0	live	asnA	LIN98_RS01245	aspartate--ammonia ligase	aspartate--ammonia ligase									
714	Aggregatibacter actinomycetemcomitans	77210703	0	live	LIN98_RS01215	LIN98_RS01215	Lrp/AsnC family transcriptional regulator	Lrp/AsnC family transcriptional regulator									
714	Aggregatibacter actinomycetemcomitans	77210697	0	live	rpsJ	LIN98_RS01185	30S ribosomal protein S10	30S ribosomal protein S10									
714	Aggregatibacter actinomycetemcomitans	77210694	0	live	rplW	LIN98_RS01170	50S ribosomal protein L23	50S ribosomal protein L23									
714	Aggregatibacter actinomycetemcomitans	77210692	0	live	rpsS	LIN98_RS01160	30S ribosomal protein S19	30S ribosomal protein S19									
714	Aggregatibacter actinomycetemcomitans	77210691	0	live	rplV	LIN98_RS01155	50S ribosomal protein L22	50S ribosomal protein L22									
714	Aggregatibacter actinomycetemcomitans	77210689	0	live	rplP	LIN98_RS01145	50S ribosomal protein L16	50S ribosomal protein L16									
714	Aggregatibacter actinomycetemcomitans	77210688	0	live	rpmC	LIN98_RS01140	50S ribosomal protein L29	50S ribosomal protein L29									
714	Aggregatibacter actinomycetemcomitans	77210687	0	live	rpsQ	LIN98_RS01135	30S ribosomal protein S17	30S ribosomal protein S17									
714	Aggregatibacter actinomycetemcomitans	77210685	0	live	rpoC	LIN98_RS01125	DNA-directed RNA polymerase subunit beta'	DNA-directed RNA polymerase subunit beta'									
714	Aggregatibacter actinomycetemcomitans	77210683	0	live	rplL	LIN98_RS01115	50S ribosomal protein L7/L12	50S ribosomal protein L7/L12									
714	Aggregatibacter actinomycetemcomitans	77210681	0	live	rplA	LIN98_RS01105	50S ribosomal protein L1	50S ribosomal protein L1									
714	Aggregatibacter actinomycetemcomitans	77210680	0	live	rplK	LIN98_RS01100	50S ribosomal protein L11	50S ribosomal protein L11									
714	Aggregatibacter actinomycetemcomitans	77210679	0	live	nusG	LIN98_RS01095	transcription termination/antitermination protein NusG	transcription termination/antitermination protein NusG									
714	Aggregatibacter actinomycetemcomitans	77210653	0	live	ltnD	LIN98_RS00965	L-threonate dehydrogenase	L-threonate dehydrogenase									
714	Aggregatibacter actinomycetemcomitans	77210640	0	live	LIN98_RS00900	LIN98_RS00900	FKBP-type peptidyl-prolyl cis-trans isomerase	FKBP-type peptidyl-prolyl cis-trans isomerase									
714	Aggregatibacter actinomycetemcomitans	77210632	0	live	rpmF	LIN98_RS00860	50S ribosomal protein L32	50S ribosomal protein L32									
714	Aggregatibacter actinomycetemcomitans	77210627	0	live	acpP	LIN98_RS00835	acyl carrier protein	acyl carrier protein									
714	Aggregatibacter actinomycetemcomitans	77210617	0	live	ybeD	LIN98_RS00785	DUF493 family protein YbeD	DUF493 family protein YbeD									
714	Aggregatibacter actinomycetemcomitans	77210613	0	live	LIN98_RS00765	LIN98_RS00765	peptidylprolyl isomerase	peptidylprolyl isomerase									
714	Aggregatibacter actinomycetemcomitans	77210612	0	live	LIN98_RS00760	LIN98_RS00760	hypothetical protein	hypothetical protein									
714	Aggregatibacter actinomycetemcomitans	77210582	0	live	LIN98_RS00610	LIN98_RS00610	DUF2489 domain-containing protein	DUF2489 domain-containing protein									
714	Aggregatibacter actinomycetemcomitans	77210576	0	live	LIN98_RS00580	LIN98_RS00580	nucleotidyltransferase domain-containing protein	nucleotidyltransferase domain-containing protein									
714	Aggregatibacter actinomycetemcomitans	77210569	0	live	LIN98_RS00545	LIN98_RS00545	YhdT family protein	YhdT family protein									
714	Aggregatibacter actinomycetemcomitans	77210564	0	live	fis	LIN98_RS00520	DNA-binding transcriptional regulator Fis	DNA-binding transcriptional regulator Fis									
714	Aggregatibacter actinomycetemcomitans	77210563	0	live	LIN98_RS00515	LIN98_RS00515	DUF5358 domain-containing protein	DUF5358 domain-containing protein									
714	Aggregatibacter actinomycetemcomitans	77210562	0	live	raiA	LIN98_RS00510	ribosome-associated translation inhibitor RaiA	ribosome-associated translation inhibitor RaiA									
714	Aggregatibacter actinomycetemcomitans	77210539	0	live	rraA	LIN98_RS00395	ribonuclease E activity regulator RraA	ribonuclease E activity regulator RraA									
714	Aggregatibacter actinomycetemcomitans	77210507	0	live	rpsO	LIN98_RS00235	30S ribosomal protein S15	30S ribosomal protein S15									
714	Aggregatibacter actinomycetemcomitans	77210501	0	live	nhaB	LIN98_RS00205	sodium/proton antiporter NhaB	sodium/proton antiporter NhaB									
714	Aggregatibacter actinomycetemcomitans	77210499	0	live	LIN98_RS00195	LIN98_RS00195	hypothetical protein	hypothetical protein									
714	Aggregatibacter actinomycetemcomitans	77210496	0	live	plsY	LIN98_RS00180	glycerol-3-phosphate 1-O-acyltransferase PlsY	glycerol-3-phosphate 1-O-acyltransferase PlsY									
714	Aggregatibacter actinomycetemcomitans	77210492	0	live	LIN98_RS00160	LIN98_RS00160	Fe-Mn family superoxide dismutase	Fe-Mn family superoxide dismutase									
714	Aggregatibacter actinomycetemcomitans	77210465	0	live	sodC	LIN98_RS00025	superoxide dismutase family protein	superoxide dismutase family protein									
